user_id,register_date,gender,age_group,device,province,city,address,occupation,user_segment
U000576,2025-08-23,F,35-44,android,福建省,厦门市,福建省厦门市武侯区,自由职业,regular
U000577,2025-12-27,F,45-54,android,湖北省,武汉市,湖北省武汉市南山区,企业管理,regular
U000578,2025-09-21,M,35-44,windows,浙江省,杭州市,浙江省杭州市朝阳区,互联网从业者,regular
U000579,2025-10-12,M,25-34,windows,北京市,北京市,北京市北京市朝阳区,其他,regular
U000580,2025-12-02,M,35-44,ios,广东省,深圳市,广东省深圳市南山区,互联网从业者,regular
U000581,2025-12-28,M,18-24,windows,上海市,上海市,上海市上海市鼓楼区,设计师,regular
U000582,2025-08-02,F,18-24,windows,福建省,厦门市,福建省厦门市武侯区,学生,regular
U000583,2025-11-12,M,45-54,windows,江苏省,南京市,江苏省南京市南山区,金融从业者,regular
U000584,2025-10-22,M,35-44,ios,江苏省,南京市,江苏省南京市武侯区,制造业,regular
U000585,2025-12-08,M,18-24,android,山东省,青岛市,山东省青岛市武侯区,设计师,regular
U000586,2025-08-23,M,45-54,ios,山东省,青岛市,山东省青岛市浦东新区,教师,regular
U000587,2025-12-07,F,45-54,ios,湖北省,武汉市,湖北省武汉市武侯区,医务工作者,regular
U000588,2025-09-19,F,45-54,android,上海市,上海市,上海市上海市南山区,医务工作者,regular
U000589,2025-12-22,F,45-54,windows,河南省,郑州市,河南省郑州市朝阳区,医务工作者,regular
U000590,2025-08-12,M,45-54,windows,江苏省,南京市,江苏省南京市武侯区,金融从业者,regular
U000591,2025-10-22,F,45-54,android,上海市,上海市,上海市上海市朝阳区,自由职业,regular
U000592,2025-12-08,M,25-34,mac,山东省,青岛市,山东省青岛市浦东新区,教师,regular
U000593,2025-09-26,F,25-34,mac,湖北省,武汉市,湖北省武汉市鼓楼区,金融从业者,regular
U000594,2025-12-04,M,25-34,ios,广东省,深圳市,广东省深圳市西湖区,制造业,regular
U000595,2025-12-11,M,45-54,mac,福建省,厦门市,福建省厦门市武侯区,学生,regular
U000596,2025-09-04,M,18-24,mac,北京市,北京市,北京市北京市武侯区,制造业,regular
U000597,2025-12-12,F,25-34,ios,四川省,成都市,四川省成都市南山区,其他,regular
U000598,2025-08-05,M,45-54,windows,福建省,厦门市,福建省厦门市鼓楼区,设计师,regular
U000599,2025-09-22,F,35-44,android,北京市,北京市,北京市北京市浦东新区,制造业,regular
U000600,2025-11-16,M,35-44,mac,上海市,上海市,上海市上海市西湖区,制造业,regular
U000601,2025-11-13,M,25-34,ios,江苏省,南京市,江苏省南京市武侯区,金融从业者,regular
U000602,2025-12-15,F,35-44,windows,湖北省,武汉市,湖北省武汉市鼓楼区,互联网从业者,regular
U000603,2025-12-02,M,45-54,windows,上海市,上海市,上海市上海市浦东新区,制造业,regular
U000604,2025-11-24,F,45-54,android,福建省,厦门市,福建省厦门市西湖区,学生,regular
U000605,2025-11-15,M,25-34,windows,浙江省,杭州市,浙江省杭州市鼓楼区,自由职业,regular
U000606,2025-08-07,F,18-24,android,四川省,成都市,四川省成都市朝阳区,金融从业者,regular
U000607,2025-11-19,F,45-54,windows,湖北省,武汉市,湖北省武汉市鼓楼区,其他,regular
U000608,2025-11-04,M,25-34,android,河南省,郑州市,河南省郑州市鼓楼区,医务工作者,regular
U000609,2025-11-18,M,25-34,windows,浙江省,杭州市,浙江省杭州市浦东新区,企业管理,regular
U000610,2025-11-02,M,25-34,windows,湖北省,武汉市,湖北省武汉市鼓楼区,企业管理,regular
U000611,2025-08-15,F,25-34,windows,河南省,郑州市,河南省郑州市武侯区,互联网从业者,regular
U000612,2025-08-12,M,45-54,windows,四川省,成都市,四川省成都市浦东新区,医务工作者,regular
U000613,2025-10-02,M,18-24,windows,江苏省,南京市,江苏省南京市武侯区,制造业,regular
U000614,2025-11-23,F,45-54,android,北京市,北京市,北京市北京市朝阳区,教师,regular
U000615,2025-08-26,M,18-24,windows,浙江省,杭州市,浙江省杭州市鼓楼区,学生,regular
U000616,2025-10-20,F,45-54,windows,广东省,深圳市,广东省深圳市南山区,互联网从业者,regular
U000617,2025-08-15,F,25-34,ios,北京市,北京市,北京市北京市朝阳区,设计师,regular
U000618,2025-08-02,M,25-34,windows,福建省,厦门市,福建省厦门市朝阳区,设计师,regular
U000619,2025-10-14,M,45-54,mac,上海市,上海市,上海市上海市南山区,学生,regular
U000620,2025-08-23,F,18-24,windows,北京市,北京市,北京市北京市朝阳区,医务工作者,regular
U000621,2025-12-04,M,18-24,android,上海市,上海市,上海市上海市西湖区,学生,regular
U000622,2025-09-11,M,45-54,ios,河南省,郑州市,河南省郑州市南山区,医务工作者,regular
U000623,2025-10-07,F,35-44,android,江苏省,南京市,江苏省南京市武侯区,自由职业,regular
U000624,2025-12-11,M,25-34,mac,湖北省,武汉市,湖北省武汉市浦东新区,设计师,regular
U000625,2025-08-12,M,25-34,android,上海市,上海市,上海市上海市鼓楼区,医务工作者,regular
U000626,2025-08-03,F,35-44,windows,上海市,上海市,上海市上海市武侯区,企业管理,regular
U000627,2025-12-20,F,45-54,android,福建省,厦门市,福建省厦门市西湖区,医务工作者,regular
U000628,2025-10-02,F,35-44,android,河南省,郑州市,河南省郑州市朝阳区,医务工作者,regular
U000629,2025-12-06,F,18-24,android,山东省,青岛市,山东省青岛市西湖区,金融从业者,regular
U000630,2025-10-16,F,25-34,windows,湖北省,武汉市,湖北省武汉市朝阳区,自由职业,regular
U000631,2025-10-18,F,35-44,ios,浙江省,杭州市,浙江省杭州市武侯区,制造业,regular
U000632,2025-11-10,F,35-44,android,广东省,深圳市,广东省深圳市鼓楼区,设计师,regular
U000633,2025-08-24,F,45-54,ios,山东省,青岛市,山东省青岛市南山区,其他,regular
U000634,2025-08-28,F,45-54,mac,广东省,深圳市,广东省深圳市朝阳区,医务工作者,regular
U000635,2025-10-09,M,25-34,windows,湖北省,武汉市,湖北省武汉市南山区,金融从业者,regular
U000636,2025-08-17,M,18-24,ios,北京市,北京市,北京市北京市鼓楼区,金融从业者,regular
U000637,2025-08-26,F,18-24,windows,江苏省,南京市,江苏省南京市鼓楼区,医务工作者,regular
U000638,2025-08-11,M,18-24,windows,上海市,上海市,上海市上海市鼓楼区,金融从业者,regular
U000639,2025-09-10,M,35-44,ios,上海市,上海市,上海市上海市朝阳区,教师,regular
U000640,2025-10-04,M,45-54,android,浙江省,杭州市,浙江省杭州市朝阳区,制造业,regular
U000641,2025-11-16,F,35-44,windows,浙江省,杭州市,浙江省杭州市浦东新区,制造业,regular
U000642,2025-10-22,M,35-44,android,河南省,郑州市,河南省郑州市南山区,自由职业,regular
U000643,2025-11-20,M,35-44,mac,四川省,成都市,四川省成都市朝阳区,医务工作者,regular
U000644,2025-12-02,F,18-24,mac,山东省,青岛市,山东省青岛市朝阳区,其他,regular
U000645,2025-08-06,M,35-44,android,山东省,青岛市,山东省青岛市南山区,互联网从业者,regular
U000646,2025-11-01,M,45-54,mac,浙江省,杭州市,浙江省杭州市南山区,其他,regular
U000647,2025-10-22,F,25-34,android,北京市,北京市,北京市北京市西湖区,医务工作者,regular
U000648,2025-09-14,F,25-34,mac,湖北省,武汉市,湖北省武汉市浦东新区,企业管理,regular
U000649,2025-11-19,F,25-34,windows,福建省,厦门市,福建省厦门市武侯区,教师,regular
U000650,2025-08-24,M,35-44,android,上海市,上海市,上海市上海市西湖区,制造业,regular
U000651,2025-09-12,F,45-54,android,江苏省,南京市,江苏省南京市朝阳区,学生,regular
U000652,2025-12-10,M,35-44,mac,河南省,郑州市,河南省郑州市武侯区,其他,regular
U000653,2025-08-06,F,35-44,windows,北京市,北京市,北京市北京市浦东新区,学生,regular
U000654,2025-08-25,M,25-34,windows,上海市,上海市,上海市上海市南山区,其他,regular
U000655,2025-11-21,M,25-34,windows,福建省,厦门市,福建省厦门市武侯区,企业管理,regular
U000656,2025-09-13,M,35-44,windows,四川省,成都市,四川省成都市鼓楼区,医务工作者,regular
U000657,2025-10-13,M,25-34,android,福建省,厦门市,福建省厦门市武侯区,自由职业,regular
U000658,2025-08-20,M,25-34,android,江苏省,南京市,江苏省南京市朝阳区,制造业,regular
U000659,2025-08-09,M,25-34,mac,浙江省,杭州市,浙江省杭州市武侯区,其他,regular
U000660,2025-10-16,M,45-54,mac,上海市,上海市,上海市上海市南山区,互联网从业者,regular
U000661,2025-08-11,M,25-34,windows,福建省,厦门市,福建省厦门市浦东新区,自由职业,regular
U000662,2025-10-20,M,25-34,mac,湖北省,武汉市,湖北省武汉市浦东新区,教师,regular
U000663,2025-09-05,F,25-34,mac,上海市,上海市,上海市上海市南山区,企业管理,regular
U000664,2025-08-07,M,45-54,mac,山东省,青岛市,山东省青岛市鼓楼区,自由职业,regular
U000665,2025-09-11,F,35-44,mac,广东省,深圳市,广东省深圳市浦东新区,医务工作者,regular
U000666,2025-10-06,M,18-24,ios,浙江省,杭州市,浙江省杭州市西湖区,企业管理,regular
U000667,2025-11-16,F,18-24,windows,江苏省,南京市,江苏省南京市武侯区,自由职业,regular
U000668,2025-09-02,M,35-44,windows,上海市,上海市,上海市上海市浦东新区,自由职业,regular
U000669,2025-08-09,F,35-44,windows,北京市,北京市,北京市北京市武侯区,医务工作者,regular
U000670,2025-09-12,F,45-54,android,福建省,厦门市,福建省厦门市朝阳区,互联网从业者,regular
U000671,2025-09-08,M,25-34,ios,河南省,郑州市,河南省郑州市朝阳区,学生,regular
U000672,2025-09-12,F,45-54,windows,上海市,上海市,上海市上海市武侯区,互联网从业者,regular
U000673,2025-11-10,F,18-24,windows,广东省,深圳市,广东省深圳市西湖区,教师,regular
U000674,2025-09-12,M,25-34,mac,江苏省,南京市,江苏省南京市南山区,医务工作者,regular
U000675,2025-08-12,F,18-24,windows,北京市,北京市,北京市北京市武侯区,设计师,regular
U000676,2025-08-16,M,18-24,android,河南省,郑州市,河南省郑州市朝阳区,互联网从业者,regular
U000677,2025-09-28,M,35-44,android,上海市,上海市,上海市上海市鼓楼区,医务工作者,regular
U000678,2025-09-06,F,18-24,windows,浙江省,杭州市,浙江省杭州市鼓楼区,教师,regular
U000679,2025-12-16,F,18-24,windows,山东省,青岛市,山东省青岛市武侯区,互联网从业者,regular
U000680,2025-08-19,F,18-24,mac,福建省,厦门市,福建省厦门市鼓楼区,制造业,regular
U000681,2025-11-09,F,35-44,windows,江苏省,南京市,江苏省南京市武侯区,制造业,regular
U000682,2025-11-19,F,18-24,windows,上海市,上海市,上海市上海市浦东新区,制造业,regular
U000683,2025-08-17,F,25-34,windows,湖北省,武汉市,湖北省武汉市西湖区,设计师,regular
U000684,2025-12-25,M,35-44,windows,浙江省,杭州市,浙江省杭州市武侯区,自由职业,regular
U000685,2025-08-16,F,45-54,mac,山东省,青岛市,山东省青岛市南山区,其他,regular
U000686,2025-10-16,M,45-54,windows,四川省,成都市,四川省成都市朝阳区,制造业,regular
U000687,2025-12-22,M,25-34,android,北京市,北京市,北京市北京市浦东新区,学生,regular
U000688,2025-08-03,M,45-54,ios,福建省,厦门市,福建省厦门市武侯区,制造业,regular
U000689,2025-10-16,F,25-34,windows,北京市,北京市,北京市北京市朝阳区,医务工作者,regular
U000690,2025-10-15,F,35-44,ios,北京市,北京市,北京市北京市朝阳区,金融从业者,regular
U000691,2025-11-24,F,45-54,android,山东省,青岛市,山东省青岛市西湖区,互联网从业者,regular
U000692,2025-09-05,M,18-24,android,河南省,郑州市,河南省郑州市鼓楼区,学生,regular
U000693,2025-10-13,M,25-34,mac,浙江省,杭州市,浙江省杭州市朝阳区,学生,regular
U000694,2025-11-04,M,35-44,ios,浙江省,杭州市,浙江省杭州市武侯区,设计师,regular
U000695,2025-10-24,F,35-44,mac,山东省,青岛市,山东省青岛市武侯区,设计师,regular
U000696,2025-11-24,F,25-34,ios,江苏省,南京市,江苏省南京市西湖区,企业管理,regular
U000697,2025-09-20,F,35-44,ios,山东省,青岛市,山东省青岛市朝阳区,金融从业者,regular
U000698,2025-08-22,F,25-34,android,山东省,青岛市,山东省青岛市鼓楼区,其他,regular
U000699,2025-09-09,M,18-24,android,北京市,北京市,北京市北京市浦东新区,互联网从业者,regular
U000700,2025-12-23,F,25-34,ios,广东省,深圳市,广东省深圳市南山区,企业管理,regular
U000701,2025-10-08,M,35-44,ios,福建省,厦门市,福建省厦门市鼓楼区,学生,regular
U000702,2025-11-24,F,35-44,ios,上海市,上海市,上海市上海市鼓楼区,自由职业,regular
U000703,2025-08-02,M,35-44,android,湖北省,武汉市,湖北省武汉市鼓楼区,互联网从业者,regular
U000704,2025-12-15,F,25-34,mac,江苏省,南京市,江苏省南京市浦东新区,设计师,regular
U000705,2025-12-14,F,45-54,android,北京市,北京市,北京市北京市朝阳区,自由职业,regular
U000706,2025-12-16,F,45-54,mac,福建省,厦门市,福建省厦门市西湖区,制造业,regular
U000707,2025-12-10,M,45-54,ios,浙江省,杭州市,浙江省杭州市鼓楼区,金融从业者,regular
U000708,2025-09-12,F,18-24,windows,北京市,北京市,北京市北京市西湖区,医务工作者,regular
U000709,2025-08-28,F,25-34,ios,江苏省,南京市,江苏省南京市西湖区,企业管理,regular
U000710,2025-12-28,M,45-54,mac,四川省,成都市,四川省成都市武侯区,企业管理,regular
U000711,2025-12-24,M,45-54,windows,上海市,上海市,上海市上海市朝阳区,自由职业,regular
U000712,2025-08-24,F,45-54,mac,江苏省,南京市,江苏省南京市武侯区,企业管理,regular
U000713,2025-12-26,F,18-24,android,广东省,深圳市,广东省深圳市浦东新区,金融从业者,regular
U000714,2025-08-04,F,45-54,android,江苏省,南京市,江苏省南京市武侯区,医务工作者,regular
U000715,2025-11-16,M,18-24,windows,湖北省,武汉市,湖北省武汉市南山区,互联网从业者,regular
U000716,2025-12-27,F,45-54,android,浙江省,杭州市,浙江省杭州市南山区,制造业,regular
U000717,2025-12-22,M,45-54,mac,北京市,北京市,北京市北京市武侯区,教师,regular
U000718,2025-09-26,F,25-34,mac,河南省,郑州市,河南省郑州市浦东新区,教师,regular
U000719,2025-09-26,M,35-44,android,上海市,上海市,上海市上海市浦东新区,设计师,regular
U000720,2025-09-23,F,35-44,ios,福建省,厦门市,福建省厦门市朝阳区,医务工作者,regular
U000721,2025-12-10,M,35-44,android,四川省,成都市,四川省成都市武侯区,设计师,regular
U000722,2025-08-03,F,45-54,android,浙江省,杭州市,浙江省杭州市鼓楼区,自由职业,regular
U000723,2025-09-22,M,45-54,mac,上海市,上海市,上海市上海市鼓楼区,医务工作者,regular
U000724,2025-12-13,F,25-34,mac,河南省,郑州市,河南省郑州市西湖区,学生,regular
U000725,2025-12-28,M,45-54,ios,山东省,青岛市,山东省青岛市南山区,学生,regular
U000726,2025-08-11,F,25-34,windows,江苏省,南京市,江苏省南京市浦东新区,自由职业,regular
U000727,2025-11-09,M,18-24,ios,四川省,成都市,四川省成都市鼓楼区,学生,regular
U000728,2025-09-20,F,18-24,windows,浙江省,杭州市,浙江省杭州市南山区,制造业,regular
U000729,2025-12-09,F,35-44,mac,福建省,厦门市,福建省厦门市鼓楼区,学生,regular
U000730,2025-12-08,M,45-54,android,四川省,成都市,四川省成都市浦东新区,其他,regular
U000731,2025-08-04,M,35-44,android,北京市,北京市,北京市北京市朝阳区,金融从业者,regular
U000732,2025-11-10,F,45-54,android,河南省,郑州市,河南省郑州市南山区,企业管理,regular
U000733,2025-12-10,F,25-34,mac,福建省,厦门市,福建省厦门市朝阳区,互联网从业者,regular
U000734,2025-11-08,M,25-34,mac,江苏省,南京市,江苏省南京市南山区,制造业,regular
U000735,2025-08-07,M,18-24,ios,山东省,青岛市,山东省青岛市鼓楼区,医务工作者,regular
U000736,2025-08-01,M,45-54,android,河南省,郑州市,河南省郑州市浦东新区,制造业,regular
U000737,2025-11-16,F,35-44,ios,上海市,上海市,上海市上海市朝阳区,设计师,regular
U000738,2025-09-21,M,18-24,mac,浙江省,杭州市,浙江省杭州市浦东新区,制造业,regular
U000739,2025-09-28,M,45-54,ios,湖北省,武汉市,湖北省武汉市西湖区,自由职业,regular
U000740,2025-11-08,M,45-54,android,山东省,青岛市,山东省青岛市朝阳区,金融从业者,regular
U000741,2025-09-21,F,45-54,android,福建省,厦门市,福建省厦门市西湖区,企业管理,regular
U000742,2025-12-24,M,18-24,ios,河南省,郑州市,河南省郑州市浦东新区,企业管理,regular
U000743,2025-10-05,M,18-24,android,上海市,上海市,上海市上海市鼓楼区,自由职业,regular
U000744,2025-11-15,M,45-54,windows,浙江省,杭州市,浙江省杭州市浦东新区,学生,regular
U000745,2025-08-04,F,45-54,windows,四川省,成都市,四川省成都市武侯区,自由职业,regular
U000746,2025-12-22,M,45-54,windows,上海市,上海市,上海市上海市朝阳区,企业管理,regular
U000747,2025-12-26,M,18-24,windows,福建省,厦门市,福建省厦门市武侯区,互联网从业者,regular
U000748,2025-10-03,F,45-54,windows,江苏省,南京市,江苏省南京市朝阳区,互联网从业者,regular
U000749,2025-09-10,M,25-34,windows,山东省,青岛市,山东省青岛市鼓楼区,金融从业者,regular
U000750,2025-09-15,F,45-54,windows,福建省,厦门市,福建省厦门市鼓楼区,医务工作者,regular
U000751,2025-08-22,F,25-34,android,福建省,厦门市,福建省厦门市西湖区,设计师,regular
U000752,2025-10-07,M,18-24,mac,福建省,厦门市,福建省厦门市朝阳区,互联网从业者,regular
U000753,2025-09-11,F,18-24,android,上海市,上海市,上海市上海市武侯区,学生,regular
U000754,2025-12-01,M,35-44,mac,四川省,成都市,四川省成都市朝阳区,互联网从业者,regular
U000755,2025-11-21,F,18-24,windows,浙江省,杭州市,浙江省杭州市朝阳区,金融从业者,regular
U000756,2025-11-28,M,35-44,windows,福建省,厦门市,福建省厦门市朝阳区,设计师,regular
U000757,2025-08-17,F,18-24,windows,广东省,深圳市,广东省深圳市西湖区,互联网从业者,regular
U000758,2025-09-01,F,35-44,ios,四川省,成都市,四川省成都市南山区,互联网从业者,regular
U000759,2025-12-04,F,18-24,windows,河南省,郑州市,河南省郑州市朝阳区,制造业,regular
U000760,2025-10-11,F,45-54,windows,北京市,北京市,北京市北京市鼓楼区,自由职业,regular
U000761,2025-11-22,F,45-54,windows,福建省,厦门市,福建省厦门市朝阳区,医务工作者,regular
U000762,2025-09-07,F,45-54,windows,湖北省,武汉市,湖北省武汉市南山区,互联网从业者,regular
U000763,2025-12-18,F,25-34,windows,山东省,青岛市,山东省青岛市鼓楼区,互联网从业者,regular
U000764,2025-11-08,M,35-44,android,广东省,深圳市,广东省深圳市鼓楼区,教师,regular
U000765,2025-09-03,M,45-54,ios,山东省,青岛市,山东省青岛市朝阳区,制造业,regular
U000766,2025-10-07,F,18-24,android,山东省,青岛市,山东省青岛市南山区,互联网从业者,regular
U000767,2025-08-11,F,45-54,windows,湖北省,武汉市,湖北省武汉市浦东新区,互联网从业者,regular
U000768,2025-12-14,M,18-24,ios,河南省,郑州市,河南省郑州市朝阳区,教师,regular
U000769,2025-12-04,F,45-54,ios,广东省,深圳市,广东省深圳市鼓楼区,其他,regular
U000770,2025-08-15,M,18-24,windows,江苏省,南京市,江苏省南京市朝阳区,企业管理,regular
U000771,2025-12-26,M,25-34,ios,四川省,成都市,四川省成都市朝阳区,其他,regular
U000772,2025-11-18,F,45-54,windows,福建省,厦门市,福建省厦门市浦东新区,学生,regular
U000773,2025-10-23,M,18-24,android,上海市,上海市,上海市上海市南山区,其他,regular
U000774,2025-08-12,F,45-54,mac,湖北省,武汉市,湖北省武汉市南山区,制造业,regular
U000775,2025-09-02,F,35-44,mac,江苏省,南京市,江苏省南京市浦东新区,金融从业者,regular
U000776,2025-09-09,F,18-24,windows,湖北省,武汉市,湖北省武汉市鼓楼区,学生,regular
U000777,2025-12-14,F,35-44,ios,浙江省,杭州市,浙江省杭州市浦东新区,学生,regular
U000778,2025-11-06,M,18-24,windows,浙江省,杭州市,浙江省杭州市南山区,其他,regular
U000779,2025-10-05,M,35-44,windows,上海市,上海市,上海市上海市西湖区,自由职业,regular
U000780,2025-10-27,M,18-24,android,浙江省,杭州市,浙江省杭州市鼓楼区,学生,regular
U000781,2025-08-26,F,45-54,android,广东省,深圳市,广东省深圳市浦东新区,自由职业,regular
U000782,2025-10-28,M,25-34,mac,湖北省,武汉市,湖北省武汉市鼓楼区,医务工作者,regular
U000783,2025-11-25,F,25-34,windows,江苏省,南京市,江苏省南京市浦东新区,设计师,regular
U000784,2025-10-25,M,25-34,android,江苏省,南京市,江苏省南京市武侯区,互联网从业者,regular
U000785,2025-11-05,M,45-54,ios,江苏省,南京市,江苏省南京市武侯区,其他,regular
U000786,2025-10-24,F,25-34,windows,浙江省,杭州市,浙江省杭州市鼓楼区,设计师,regular
U000787,2025-11-08,M,35-44,mac,江苏省,南京市,江苏省南京市武侯区,企业管理,regular
U000788,2025-11-09,M,45-54,windows,河南省,郑州市,河南省郑州市浦东新区,金融从业者,regular
U000789,2025-11-22,M,25-34,android,山东省,青岛市,山东省青岛市西湖区,医务工作者,regular
U000790,2025-10-18,M,25-34,mac,江苏省,南京市,江苏省南京市朝阳区,其他,regular
U000791,2025-11-23,F,25-34,windows,上海市,上海市,上海市上海市鼓楼区,学生,regular
U000792,2025-08-12,F,25-34,android,山东省,青岛市,山东省青岛市朝阳区,学生,regular
U000793,2025-12-19,M,25-34,ios,河南省,郑州市,河南省郑州市南山区,企业管理,regular
U000794,2025-09-07,M,18-24,ios,北京市,北京市,北京市北京市鼓楼区,金融从业者,regular
U000795,2025-10-10,F,25-34,windows,湖北省,武汉市,湖北省武汉市南山区,自由职业,regular
U000796,2025-11-05,M,18-24,android,浙江省,杭州市,浙江省杭州市浦东新区,设计师,regular
U000797,2025-10-03,F,18-24,windows,山东省,青岛市,山东省青岛市鼓楼区,制造业,regular
U000798,2025-11-09,M,45-54,ios,江苏省,南京市,江苏省南京市武侯区,学生,regular
U000799,2025-09-03,M,25-34,mac,湖北省,武汉市,湖北省武汉市武侯区,企业管理,regular
U000800,2025-12-13,M,18-24,android,上海市,上海市,上海市上海市武侯区,学生,regular
U000801,2025-11-22,F,18-24,mac,江苏省,南京市,江苏省南京市西湖区,教师,regular
U000802,2025-09-14,F,45-54,ios,湖北省,武汉市,湖北省武汉市西湖区,自由职业,regular
U000803,2025-11-20,F,25-34,windows,广东省,深圳市,广东省深圳市武侯区,自由职业,regular
U000804,2025-09-03,M,18-24,mac,上海市,上海市,上海市上海市南山区,自由职业,regular
U000805,2025-12-22,F,18-24,mac,浙江省,杭州市,浙江省杭州市鼓楼区,其他,regular
U000806,2025-11-07,F,25-34,android,河南省,郑州市,河南省郑州市朝阳区,教师,regular
U000807,2025-10-05,F,45-54,windows,上海市,上海市,上海市上海市鼓楼区,企业管理,regular
U000808,2025-12-22,F,45-54,windows,江苏省,南京市,江苏省南京市西湖区,制造业,regular
U000809,2025-10-16,F,18-24,ios,福建省,厦门市,福建省厦门市浦东新区,其他,regular
U000810,2025-10-26,M,45-54,ios,四川省,成都市,四川省成都市武侯区,其他,regular
U000811,2025-10-27,F,25-34,mac,四川省,成都市,四川省成都市南山区,互联网从业者,regular
U000812,2025-12-01,F,25-34,android,湖北省,武汉市,湖北省武汉市西湖区,自由职业,regular
U000813,2025-12-28,M,18-24,ios,河南省,郑州市,河南省郑州市西湖区,金融从业者,regular
U000814,2025-10-24,M,18-24,windows,北京市,北京市,北京市北京市武侯区,其他,regular
U000815,2025-10-23,M,18-24,mac,河南省,郑州市,河南省郑州市武侯区,企业管理,regular
U000816,2025-08-09,F,45-54,mac,上海市,上海市,上海市上海市西湖区,互联网从业者,regular
U000817,2025-08-09,F,45-54,windows,四川省,成都市,四川省成都市浦东新区,制造业,regular
U000818,2025-12-03,M,45-54,mac,河南省,郑州市,河南省郑州市鼓楼区,企业管理,regular
U000819,2025-09-27,M,45-54,ios,广东省,深圳市,广东省深圳市朝阳区,制造业,regular
U000820,2025-11-01,M,18-24,windows,上海市,上海市,上海市上海市南山区,学生,regular
U000821,2025-12-04,F,25-34,ios,山东省,青岛市,山东省青岛市朝阳区,设计师,new
U000822,2025-08-22,M,18-24,mac,四川省,成都市,四川省成都市西湖区,金融从业者,new
U000823,2025-08-27,M,25-34,ios,广东省,深圳市,广东省深圳市浦东新区,设计师,new
U000824,2025-09-12,M,45-54,windows,上海市,上海市,上海市上海市朝阳区,学生,new
U000825,2025-12-16,M,25-34,windows,北京市,北京市,北京市北京市武侯区,其他,new
U000826,2025-12-24,F,35-44,windows,江苏省,南京市,江苏省南京市浦东新区,教师,new
U000827,2025-12-23,F,18-24,ios,上海市,上海市,上海市上海市南山区,其他,new
U000828,2025-08-16,F,25-34,android,浙江省,杭州市,浙江省杭州市浦东新区,自由职业,new
U000829,2025-09-26,M,25-34,windows,江苏省,南京市,江苏省南京市南山区,制造业,new
U000830,2025-08-02,F,45-54,windows,浙江省,杭州市,浙江省杭州市鼓楼区,自由职业,new
U000831,2025-08-24,M,18-24,windows,浙江省,杭州市,浙江省杭州市武侯区,设计师,new
U000832,2025-12-15,M,18-24,mac,四川省,成都市,四川省成都市朝阳区,制造业,new
U000833,2025-11-02,F,18-24,mac,福建省,厦门市,福建省厦门市西湖区,金融从业者,new
U000834,2025-10-06,M,45-54,mac,山东省,青岛市,山东省青岛市浦东新区,医务工作者,new
U000835,2025-08-25,M,45-54,ios,四川省,成都市,四川省成都市朝阳区,制造业,new
U000836,2025-10-06,F,25-34,windows,上海市,上海市,上海市上海市朝阳区,医务工作者,new
U000837,2025-12-06,M,18-24,android,上海市,上海市,上海市上海市南山区,金融从业者,new
U000838,2025-08-25,F,35-44,mac,浙江省,杭州市,浙江省杭州市朝阳区,金融从业者,new
U000839,2025-10-28,F,25-34,ios,福建省,厦门市,福建省厦门市鼓楼区,互联网从业者,new
U000840,2025-09-12,M,18-24,mac,江苏省,南京市,江苏省南京市鼓楼区,自由职业,new
U000841,2025-09-26,M,35-44,android,江苏省,南京市,江苏省南京市鼓楼区,自由职业,new
U000842,2025-09-15,F,45-54,windows,广东省,深圳市,广东省深圳市浦东新区,制造业,new
U000843,2025-10-22,F,45-54,mac,福建省,厦门市,福建省厦门市浦东新区,企业管理,new
U000844,2025-09-25,F,18-24,ios,北京市,北京市,北京市北京市鼓楼区,设计师,new
U000845,2025-12-05,M,18-24,mac,上海市,上海市,上海市上海市朝阳区,医务工作者,new
U000846,2025-08-18,F,45-54,mac,山东省,青岛市,山东省青岛市南山区,自由职业,new
U000847,2025-10-03,F,18-24,android,浙江省,杭州市,浙江省杭州市西湖区,制造业,new
U000848,2025-08-04,M,45-54,android,江苏省,南京市,江苏省南京市朝阳区,自由职业,new
U000849,2025-12-10,M,25-34,windows,四川省,成都市,四川省成都市浦东新区,教师,new
U000850,2025-11-11,M,35-44,windows,湖北省,武汉市,湖北省武汉市鼓楼区,其他,new
U000851,2025-12-09,M,35-44,mac,江苏省,南京市,江苏省南京市西湖区,金融从业者,new
U000852,2025-10-19,F,45-54,ios,四川省,成都市,四川省成都市浦东新区,设计师,new
U000853,2025-08-07,M,18-24,android,北京市,北京市,北京市北京市南山区,设计师,new
U000854,2025-08-01,M,25-34,android,河南省,郑州市,河南省郑州市武侯区,其他,new
U000855,2025-12-03,M,35-44,mac,四川省,成都市,四川省成都市武侯区,自由职业,new
U000856,2025-11-25,F,18-24,windows,北京市,北京市,北京市北京市浦东新区,学生,new
U000857,2025-11-28,M,45-54,ios,山东省,青岛市,山东省青岛市浦东新区,学生,new
U000858,2025-10-17,F,45-54,android,上海市,上海市,上海市上海市武侯区,制造业,new
U000859,2025-11-17,F,25-34,ios,广东省,深圳市,广东省深圳市南山区,制造业,new
U000860,2025-09-01,M,18-24,android,江苏省,南京市,江苏省南京市西湖区,设计师,new
U000861,2025-10-03,F,35-44,android,湖北省,武汉市,湖北省武汉市南山区,学生,new
U000862,2025-11-02,F,18-24,windows,北京市,北京市,北京市北京市南山区,制造业,new
